FID,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,pid,ORIG_FID,Lon,Lat
0,27336706,5122,residential, , ,B,0,0,F,F,1,0,113.270477,23.106894
1,27336706,5122,residential, , ,B,0,0,F,F,1,0,113.2713,23.10652
2,27336706,5122,residential, , ,B,0,0,F,F,1,0,113.272122,23.106146
3,27336706,5122,residential, , ,B,0,0,F,F,1,0,113.272299,23.106084
4,27336706,5122,residential, , ,B,0,0,F,F,1,0,113.273205,23.105766
5,27336706,5122,residential, , ,B,0,0,F,F,1,0,113.274111,23.105449
6,27336706,5122,residential, , ,B,0,0,F,F,1,0,113.27494,23.105303
7,27336706,5122,residential, , ,B,0,0,F,F,1,0,113.275769,23.105157
8,27336706,5122,residential, , ,B,0,0,F,F,1,0,113.276598,23.105011
9,27336706,5122,residential, , ,B,0,0,F,F,1,0,113.277427,23.104865
10,27336706,5122,residential, , ,B,0,0,F,F,1,0,113.278256,23.104719
11,27336706,5122,residential, , ,B,0,0,F,F,1,0,113.278843,23.10456
12,30440816,5153,footway,Lychee Bay Street, ,B,0,0,F,F,1,1,113.231274,23.123459
13,30440816,5153,footway,Lychee Bay Street, ,B,0,0,F,F,1,1,113.231365,23.123501
14,30440816,5153,footway,Lychee Bay Street, ,B,0,0,F,F,1,1,113.231322,23.123635
15,30440816,5153,footway,Lychee Bay Street, ,B,0,0,F,F,1,1,113.231299,23.123705
16,30440816,5153,footway,Lychee Bay Street, ,B,0,0,F,F,1,1,113.231143,23.123628
17,30440816,5153,footway,Lychee Bay Street, ,B,0,0,F,F,1,1,113.231065,23.123577
18,30440816,5153,footway,Lychee Bay Street, ,B,0,0,F,F,1,1,113.23087,23.123271
19,30440816,5153,footway,Lychee Bay Street, ,B,0,0,F,F,1,1,113.230455,23.122764
20,30440816,5153,footway,Lychee Bay Street, ,B,0,0,F,F,1,1,113.230041,23.122257
21,30440816,5153,footway,Lychee Bay Street, ,B,0,0,F,F,1,1,113.229689,23.121871
22,30440816,5153,footway,Lychee Bay Street, ,B,0,0,F,F,1,1,113.229336,23.121486
23,30440816,5153,footway,Lychee Bay Street, ,B,0,0,F,F,1,1,113.228433,23.121251
24,30440816,5153,footway,Lychee Bay Street, ,B,0,0,F,F,1,1,113.227795,23.120858
25,34323888,5153,footway, , ,B,0,0,F,F,1,2,113.295578,23.178716
26,34323888,5153,footway, , ,B,0,0,F,F,1,2,113.29552,23.178695
27,34323888,5153,footway, , ,B,0,0,F,F,1,2,113.295463,23.178678
28,34323888,5153,footway, , ,B,0,0,F,F,1,2,113.295382,23.178661
29,34323888,5153,footway, , ,B,0,0,F,F,1,2,113.29527,23.178618
30,34323888,5153,footway, , ,B,0,0,F,F,1,2,113.295181,23.178584
31,34323888,5153,footway, , ,B,0,0,F,F,1,2,113.295103,23.178567
32,34323888,5153,footway, , ,B,0,0,F,F,1,2,113.295045,23.178558
33,34323888,5153,footway, , ,B,0,0,F,F,1,2,113.295019,23.178512
34,34323888,5153,footway, , ,B,0,0,F,F,1,2,113.294961,23.17851
35,34323888,5153,footway, , ,B,0,0,F,F,1,2,113.294875,23.178538
36,34323888,5153,footway, , ,B,0,0,F,F,1,2,113.294818,23.17857
37,34323898,5153,footway, , ,B,0,0,F,F,1,3,113.294924,23.171232
38,34323898,5153,footway, , ,B,0,0,F,F,1,3,113.294878,23.171215
39,34323898,5153,footway, , ,B,0,0,F,F,1,3,113.294844,23.171208
40,34323898,5153,footway, , ,B,0,0,F,F,1,3,113.294813,23.171231
41,34323898,5153,footway, , ,B,0,0,F,F,1,3,113.294788,23.171271
42,34323898,5153,footway, , ,B,0,0,F,F,1,3,113.294784,23.171305
43,34323898,5153,footway, , ,B,0,0,F,F,1,3,113.294794,23.17133
44,34323898,5153,footway, , ,B,0,0,F,F,1,3,113.294824,23.171359
45,34323898,5153,footway, , ,B,0,0,F,F,1,3,113.294863,23.171378
46,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.294777,23.171095
47,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.294777,23.171116
48,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.294697,23.171105
49,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.294639,23.171116
50,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.294603,23.171137
51,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.294584,23.171172
52,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.294563,23.171189
53,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.294534,23.171162
54,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.29448,23.171141
55,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.294409,23.171126
56,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.294346,23.171114
57,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.29429,23.171103
58,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.29421,23.171112
59,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.294158,23.171141
60,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.294058,23.171172
61,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.294031,23.171195
62,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.293989,23.171226
63,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.293949,23.171243
64,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.293882,23.171243
65,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.293751,23.171278
66,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.293661,23.171315
67,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.293555,23.171338
68,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.293424,23.171326
69,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.29331,23.171281
70,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.2932,23.17124
71,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292938,23.171195
72,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.29273,23.171169
73,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292596,23.171165
74,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292453,23.171187
75,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292359,23.171191
76,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292359,23.171338
77,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292436,23.171368
78,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292481,23.171446
79,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292489,23.171634
80,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292481,23.171829
81,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292432,23.171975
82,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292424,23.172043
83,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292469,23.172223
84,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292493,23.172355
85,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292444,23.172418
86,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292334,23.172422
87,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292228,23.172441
88,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292159,23.172523
89,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.292065,23.172643
90,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291922,23.172748
91,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291832,23.172827
92,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291791,23.172898
93,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291775,23.17305
94,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291775,23.173144
95,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291714,23.173223
96,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291661,23.173298
97,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291645,23.173381
98,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291681,23.173497
99,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291751,23.173634
100,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291747,23.17375
101,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291726,23.173844
102,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291767,23.173912
103,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291787,23.174024
104,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291706,23.174125
105,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291624,23.174163
106,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291555,23.174283
107,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291563,23.174403
108,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291596,23.174527
109,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291567,23.174621
110,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291457,23.17462
111,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291359,23.174548
112,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291231,23.174494
113,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.291088,23.174413
114,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.290967,23.174338
115,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.29082,23.17428
116,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.29067,23.174266
117,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.290552,23.174274
118,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.290431,23.174224
119,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.290366,23.174211
120,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.290317,23.174239
121,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.290219,23.174322
122,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.290147,23.17438
123,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.290059,23.174437
124,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.28999,23.174443
125,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.289938,23.174419
126,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.289886,23.17435
127,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.289827,23.17429
128,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.289729,23.174236
129,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.289618,23.174203
130,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.289514,23.174191
131,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.289432,23.174154
132,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.289347,23.174127
133,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.289259,23.174121
134,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.289145,23.174121
135,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.289089,23.174145
136,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.289034,23.174205
137,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.289001,23.174287
138,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.288949,23.174362
139,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.288864,23.174431
140,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.288769,23.174479
141,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.288609,23.174506
142,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.288462,23.174524
143,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.288335,23.174524
144,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.288211,23.174479
145,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.288103,23.17441
146,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.288044,23.174317
147,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.288015,23.174224
148,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.287989,23.174127
149,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.287937,23.174064
150,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.28795,23.173986
151,34323900,5153,footway, , ,B,0,0,F,F,1,4,113.288028,23.173893
152,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.292359,23.171338
153,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.292141,23.171316
154,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.292039,23.171265
155,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291978,23.171199
156,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291891,23.171133
157,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291845,23.171044
158,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.29183,23.170922
159,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291779,23.170843
160,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291713,23.170749
161,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291682,23.170603
162,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291687,23.170463
163,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291718,23.170355
164,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291672,23.1702
165,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291575,23.169909
166,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291503,23.169839
167,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291376,23.169759
168,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291243,23.169637
169,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291172,23.16952
170,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291151,23.169379
171,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291162,23.169281
172,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291106,23.169182
173,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291021,23.169025
174,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290873,23.168791
175,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290792,23.168636
176,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290751,23.168467
177,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290776,23.168331
178,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290853,23.168228
179,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290909,23.168167
180,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290975,23.167993
181,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291006,23.167806
182,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.29096,23.167698
183,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.29093,23.16758
184,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290945,23.167421
185,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290945,23.167327
186,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290879,23.167205
187,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290853,23.167069
188,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290868,23.166947
189,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290909,23.166844
190,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290955,23.166722
191,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290955,23.166605
192,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290919,23.166539
193,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290909,23.166431
194,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.290945,23.166305
195,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291021,23.166206
196,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.29121,23.166042
197,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291317,23.165883
198,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291419,23.165643
199,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291455,23.165423
200,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291429,23.165268
201,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291409,23.16516
202,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291424,23.165029
203,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.29144,23.164888
204,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291368,23.164733
205,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291271,23.164569
206,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291139,23.164386
207,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291052,23.164227
208,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291052,23.164039
209,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291103,23.163842
210,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291164,23.16372
211,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291256,23.163599
212,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291314,23.163465
213,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291287,23.163225
214,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291251,23.163073
215,34323901,5153,footway, , ,B,0,0,F,F,1,5,113.291276,23.162863
216,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.291724,23.166565
217,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.291761,23.166432
218,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.291906,23.166265
219,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.292082,23.166067
220,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.292271,23.16584
221,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.292398,23.165382
222,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.292448,23.165086
223,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.292636,23.164864
224,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.292903,23.164686
225,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.293112,23.164336
226,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.293037,23.164238
227,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.292736,23.164006
228,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.292442,23.163759
229,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.29201,23.163315
230,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.291573,23.163066
231,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.291276,23.162863
232,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.291236,23.162737
233,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.29118,23.162548
234,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.291169,23.162337
235,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.291128,23.162093
236,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.291088,23.161886
237,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.290975,23.161628
238,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.290889,23.161469
239,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.290741,23.161305
240,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.290583,23.161098
241,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.290465,23.160859
242,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.29043,23.160559
243,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.290511,23.160273
244,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.290521,23.16009
245,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.290486,23.159944
246,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.290384,23.159771
247,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.290353,23.159616
248,34323902,5121,unclassified, , ,B,0,0,F,F,1,6,113.290282,23.159405
249,45838048,5122,residential,体育东横街, ,B,0,0,F,F,1,7,113.322775,23.131847
250,45838048,5122,residential,体育东横街, ,B,0,0,F,F,1,7,113.322867,23.131846
251,45838048,5122,residential,体育东横街, ,B,0,0,F,F,1,7,113.323581,23.131792
252,45838048,5122,residential,体育东横街, ,B,0,0,F,F,1,7,113.324295,23.131738
253,45838048,5122,residential,体育东横街, ,B,0,0,F,F,1,7,113.325003,23.131613
254,45838048,5122,residential,体育东横街, ,B,0,0,F,F,1,7,113.325711,23.131488
255,45838048,5122,residential,体育东横街, ,B,0,0,F,F,1,7,113.326419,23.131363
256,45838048,5122,residential,体育东横街, ,B,0,0,F,F,1,7,113.327213,23.131331
257,45838048,5122,residential,体育东横街, ,B,0,0,F,F,1,7,113.328006,23.131298
258,49401190,5122,residential, , ,B,0,0,F,F,1,8,113.255937,23.163163
259,49401190,5122,residential, , ,B,0,0,F,F,1,8,113.255921,23.163108
260,49401190,5122,residential, , ,B,0,0,F,F,1,8,113.255909,23.163068
261,49401190,5122,residential, , ,B,0,0,F,F,1,8,113.255916,23.162964
262,49401190,5122,residential, , ,B,0,0,F,F,1,8,113.256091,23.162252
263,49401190,5122,residential, , ,B,0,0,F,F,1,8,113.256186,23.161711
264,49401190,5122,residential, , ,B,0,0,F,F,1,8,113.256275,23.161196
265,49401190,5122,residential, , ,B,0,0,F,F,1,8,113.256338,23.160438
266,49401190,5122,residential, , ,B,0,0,F,F,1,8,113.256402,23.15968
267,49401190,5122,residential, , ,B,0,0,F,F,1,8,113.256448,23.159318
268,49401190,5122,residential, , ,B,0,0,F,F,1,8,113.256477,23.159098
269,49401190,5122,residential, , ,B,0,0,F,F,1,8,113.256569,23.158446
270,56247861,5121,unclassified, , ,B,0,0,F,F,1,9,113.255618,23.120752
271,56247861,5121,unclassified, , ,B,0,0,F,F,1,9,113.255585,23.121209
272,56247861,5121,unclassified, , ,B,0,0,F,F,1,9,113.255551,23.121666
273,56247861,5121,unclassified, , ,B,0,0,F,F,1,9,113.255479,23.122232
274,56247861,5121,unclassified, , ,B,0,0,F,F,1,9,113.255448,23.122493
275,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.307879,23.183874
276,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.307845,23.184022
277,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.307437,23.184337
278,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.307353,23.184478
279,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.307329,23.184577
280,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.307413,23.184825
281,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.307436,23.185107
282,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.307566,23.185209
283,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.307375,23.185391
284,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.307402,23.18554
285,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.307341,23.185628
286,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.307426,23.185774
287,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.307435,23.185998
288,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.307219,23.186442
289,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.306927,23.186702
290,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.306537,23.186877
291,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.305801,23.187377
292,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.305634,23.187559
293,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.305593,23.18791
294,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.305483,23.188069
295,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.305214,23.188199
296,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.305035,23.188138
297,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.304827,23.188179
298,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.304572,23.188345
299,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.30445,23.188493
300,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.304395,23.188665
301,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.304436,23.188817
302,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.304382,23.189207
303,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.304513,23.189233
304,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.304699,23.189391
305,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.304547,23.189448
306,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.304342,23.189349
307,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.304162,23.189327
308,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.303683,23.189384
309,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.303409,23.189489
310,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.303277,23.189625
311,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.303082,23.189639
312,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.302966,23.189695
313,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.302614,23.190042
314,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.302564,23.190141
315,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.302252,23.190386
316,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.301962,23.190395
317,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.30176,23.190346
318,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.30153,23.19039
319,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.300968,23.190599
320,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.300701,23.190637
321,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.300584,23.190719
322,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.300441,23.190964
323,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.300288,23.191044
324,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.300156,23.190993
325,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.299974,23.190999
326,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.29974,23.190916
327,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.299188,23.190926
328,85466211,5153,footway, , ,B,0,0,F,F,1,10,113.298489,23.190725
329,85466252,5122,residential, , ,B,0,0,F,F,1,11,113.307879,23.183874
330,85466252,5122,residential, , ,B,0,0,F,F,1,11,113.307992,23.18383
331,85466252,5122,residential, , ,B,0,0,F,F,1,11,113.308237,23.183174
332,85466252,5122,residential, , ,B,0,0,F,F,1,11,113.308317,23.182548
333,85466252,5122,residential, , ,B,0,0,F,F,1,11,113.30845,23.182363
334,85466252,5122,residential, , ,B,0,0,F,F,1,11,113.308617,23.182228
335,85466252,5122,residential, , ,B,0,0,F,F,1,11,113.309215,23.181961
336,85466252,5122,residential, , ,B,0,0,F,F,1,11,113.309813,23.181693
337,85466252,5122,residential, , ,B,0,0,F,F,1,11,113.310548,23.181376
338,85466252,5122,residential, , ,B,0,0,F,F,1,11,113.311247,23.181097
339,89797645,5122,residential, , ,B,0,0,F,F,1,12,113.329293,23.132297
340,89797645,5122,residential, , ,B,0,0,F,F,1,12,113.32921,23.131602
341,89797645,5122,residential, , ,B,0,0,F,F,1,12,113.329128,23.130908
342,89797645,5122,residential, , ,B,0,0,F,F,1,12,113.329751,23.130809
343,89797645,5122,residential, , ,B,0,0,F,F,1,12,113.329708,23.130188
344,89797645,5122,residential, , ,B,0,0,F,F,1,12,113.329666,23.129566
345,89797646,5122,residential,天河城大道, ,F,0,0,F,F,1,13,113.31812,23.136109
346,89797646,5122,residential,天河城大道, ,F,0,0,F,F,1,13,113.318105,23.135735
347,89797646,5122,residential,天河城大道, ,F,0,0,F,F,1,13,113.318087,23.135194
348,89797646,5122,residential,天河城大道, ,F,0,0,F,F,1,13,113.318063,23.134462
349,89797646,5122,residential,天河城大道, ,F,0,0,F,F,1,13,113.318039,23.13373
